Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
CLE,31,1,1,20161229,2016-2017,BOS,0.602,0.156,0.361,0.289,0.5361,0.121066667,0.2376,0.224633333,0.5760000000000001,0.105,0.154,0.235,0.508066667,0.1086,0.208666667,0.199833333,0.4970000000000001,0.108222222,0.204222222,0.224555556,98.1,0.479,0.097333333,0.196333333,0.298666667,96.93333333,95.3,0.522888889,0.120222222,0.225333333,0.217555556,95.41111111,0.465666667,0.127,0.259333333,0.231666667,101.0333333,-250,-6.0,71.42857143,124,118,0.0,126.4,120.3,120.3,126.4,111.53333333333339,105.53333333333333,104.70000000000005,103.46666666666665,108.6888888888889,104.48888888888885,111.09999999999998,109.46666666666664
CLE,32,0,1,20161231,2016-2017,CHO,0.588,0.059,0.21600000000000005,0.247,0.538225806,0.122193548,0.241580645,0.226709677,0.5710000000000001,0.111,0.27,0.256,0.495516129,0.105774194,0.204,0.231354839,0.4970000000000001,0.114,0.244444444,0.217666667,89.2,0.499,0.092,0.28600000000000003,0.244333333,94.83333333,95.33333333,0.516,0.119111111,0.242555556,0.220777778,95.72222222,0.5013333329999999,0.148666667,0.303333333,0.257333333,98.73333333,-175,-3.0,63.63636364,121,109,1.0,135.6,122.1,122.1,135.6,112.0555555555556,106.65555555555554,109.0666666666667,112.13333333333333,110.42222222222223,109.67777777777785,118.70000000000003,113.60000000000002
CLE,33,1,1,20170102,2016-2017,NOP,0.411,0.099,0.229,0.17800000000000002,0.53978125,0.12021875,0.24078125,0.22734375,0.426,0.123,0.151,0.08,0.48746875,0.11159375,0.18115625,0.20165625,0.495333333,0.109222222,0.205666667,0.188222222,96.0,0.48,0.08766666699999999,0.210333333,0.185333333,95.86666667,97.98888889,0.522333333,0.108222222,0.240111111,0.224888889,95.06666667,0.546333333,0.135333333,0.266333333,0.259,95.1,-525,-10.0,84.0,90,82,-1.0,93.7,85.4,85.4,93.7,115.08888888888893,110.17777777777775,117.9666666666667,116.86666666666667,105.89999999999996,111.66666666666666,107.36666666666666,104.63333333333331
CLE,34,1,0,20170104,2016-2017,CHI,0.458,0.138,0.34,0.217,0.535878788,0.119575758,0.240424242,0.225848485,0.5589999999999999,0.116,0.3,0.129,0.470666667,0.118909091,0.29869697,0.224484848,0.459111111,0.124,0.303333333,0.193444444,89.3,0.429666667,0.129666667,0.341333333,0.285666667,93.23333333,92.12222222,0.519888889,0.107,0.249333333,0.215,95.76666667,0.533666667,0.104666667,0.268666667,0.238,94.43333333,-355,-8.0,78.02197802,94,106,-1.0,105.2,118.7,118.7,105.2,114.97777777777782,108.15555555555552,118.56666666666668,109.26666666666667,103.57777777777778,109.51111111111118,104.3333333333333,105.36666666666667
CLE,35,0,1,20170106,2016-2017,BRK,0.483,0.101,0.106,0.35200000000000004,0.533588235,0.120117647,0.243352941,0.225588235,0.5,0.161,0.196,0.187,0.5071176470000001,0.148735294,0.199558824,0.2295,0.5146666670000001,0.156222222,0.174111111,0.214222222,109.3,0.504,0.15433333300000002,0.170333333,0.204333333,97.26666667,100.6333333,0.504,0.113888889,0.258,0.224111111,95.51111111,0.4856666670000001,0.098666667,0.261666667,0.214,91.5,-1000,-12.5,90.90909091,116,108,-1.0,106.1,98.8,98.8,106.1,112.23333333333339,108.24444444444441,111.5,108.73333333333333,102.0555555555556,112.53333333333336,100.33333333333333,116.36666666666667
CLE,36,0,1,20170108,2016-2017,PHO,0.628,0.181,0.361,0.207,0.5321428570000001,0.119571429,0.239428571,0.2292,0.58,0.128,0.342,0.172,0.489171429,0.134228571,0.254914286,0.219971429,0.494888889,0.136444444,0.277333333,0.209888889,94.3,0.448666667,0.121333333,0.257666667,0.149666667,95.86666667,98.82222222,0.502111111,0.115222222,0.249333333,0.235111111,97.52222222,0.450666667,0.112666667,0.225,0.249,98.2,-450,-9.0,81.81818182,120,116,-1.0,127.3,123.1,123.1,127.3,111.4444444444445,107.31111111111107,101.66666666666667,100.96666666666665,105.53333333333336,113.58888888888895,98.36666666666656,101.1333333333334
CLE,37,0,0,20170110,2016-2017,UTA,0.418,0.14300000000000002,0.271,0.247,0.534805556,0.121277778,0.242805556,0.228583333,0.563,0.171,0.275,0.139,0.530361111,0.130111111,0.209666667,0.224638889,0.512444444,0.144777778,0.219444444,0.201888889,93.9,0.507,0.111666667,0.21,0.185666667,91.23333333,90.1,0.507444444,0.123888889,0.265666667,0.242777778,97.7,0.523,0.14,0.269,0.258666667,97.63333333,-155,-3.0,60.78431373,92,100,-1.0,97.9,106.4,106.4,97.9,112.0444444444445,108.75555555555552,112.86666666666667,113.53333333333335,104.4333333333333,104.53333333333339,108.2000000000001,106.19999999999995
CLE,38,0,0,20170111,2016-2017,POR,0.396,0.13699999999999998,0.255,0.256,0.531648649,0.121864865,0.243567568,0.229081081,0.484,0.083,0.271,0.129,0.518972973,0.121945946,0.215324324,0.224189189,0.508777778,0.134111111,0.193555556,0.229777778,93.3,0.515,0.132666667,0.139333333,0.249333333,97.06666667,94.73333333,0.498888889,0.129666667,0.270333333,0.246666667,96.46666667,0.5096666670000001,0.141666667,0.246,0.268666667,99.16666667,-165,-3.5,62.26415094,86,102,-1.0,92.2,109.4,109.4,92.2,110.33333333333339,110.09999999999997,110.43333333333334,109.43333333333334,105.04444444444448,114.31111111111107,104.80000000000007,111.03333333333329
CLE,39,0,1,20170113,2016-2017,SAC,0.5920000000000001,0.11,0.244,0.195,0.528078947,0.122263158,0.243868421,0.229789474,0.581,0.192,0.275,0.188,0.505789474,0.125078947,0.213815789,0.23271052600000006,0.529666667,0.126111111,0.191777778,0.232,97.0,0.518,0.129,0.194,0.273666667,93.4,92.64444444,0.492555556,0.133888889,0.262333333,0.248222222,95.71111111,0.4806666670000001,0.15366666699999998,0.295666667,0.236666667,93.83333333,-270,-6.5,72.97297297,120,108,1.0,123.7,111.3,111.3,123.7,108.47777777777783,110.26666666666664,105.8,112.96666666666668,111.0,114.93333333333332,108.63333333333331,112.96666666666665
CLE,40,0,0,20170116,2016-2017,GSW,0.403,0.131,0.13,0.227,0.529717949,0.121948718,0.243871795,0.228897436,0.588,0.136,0.282,0.209,0.56625641,0.132051282,0.217384615,0.217487179,0.574777778,0.146222222,0.189888889,0.238222222,104.5,0.540333333,0.129666667,0.196,0.249666667,99.5,100.5444444,0.508444444,0.124888889,0.264777778,0.243111111,95.6,0.468666667,0.13,0.256666667,0.232666667,94.73333333,280,8.0,26.31578947,91,126,-1.0,87.1,120.6,120.6,87.1,112.01111111111116,110.61111111111109,104.59999999999998,109.03333333333335,114.83333333333336,108.83333333333336,111.13333333333333,106.36666666666663
CLE,41,1,1,20170119,2016-2017,PHO,0.618,0.114,0.114,0.153,0.52655,0.122175,0.241025,0.22885,0.459,0.124,0.319,0.294,0.4943,0.13615,0.26795,0.22175,0.503444444,0.145666667,0.306444444,0.208555556,97.2,0.545666667,0.146333333,0.35,0.237666667,93.86666667,93.85555556,0.486333333,0.122111111,0.239111111,0.236222222,96.31111111,0.463666667,0.126,0.209666667,0.226,98.26666667,-750,-11.5,88.23529412,118,103,1.0,121.4,105.9,105.9,121.4,107.6444444444445,110.64444444444442,101.0,113.7666666666667,108.35555555555557,110.40000000000003,117.93333333333322,120.03333333333342
CLE,42,1,0,20170121,2016-2017,SAS,0.5660000000000001,0.152,0.234,0.132,0.528780488,0.12197561,0.237926829,0.227,0.552,0.113,0.217,0.125,0.538390244,0.120536585,0.229268293,0.229073171,0.575111111,0.112111111,0.221666667,0.230333333,95.0,0.599,0.112,0.193333333,0.330666667,95.76666667,93.18888889,0.4896666670000001,0.128222222,0.227777778,0.225777778,97.2,0.537666667,0.118333333,0.162666667,0.191666667,99.56666667,-145,-2.0,59.18367347,115,118,-1.0,109.7,112.5,112.5,109.7,106.06666666666672,108.84444444444442,110.73333333333333,112.60000000000002,121.32222222222221,105.85555555555561,125.60000000000007,109.93333333333324
CLE,43,0,0,20170123,2016-2017,NOP,0.5429999999999999,0.096,0.239,0.226,0.529666667,0.122690476,0.237833333,0.224738095,0.586,0.07400000000000001,0.171,0.253,0.492666667,0.111285714,0.177309524,0.196404762,0.497666667,0.110666667,0.166444444,0.159888889,100.1,0.494333333,0.12533333300000002,0.155,0.171,100.4666667,97.2,0.506888889,0.134111111,0.228333333,0.220666667,97.08888889,0.529,0.132333333,0.159333333,0.170666667,98.9,-275,-6.5,73.33333333,122,124,-1.0,121.9,123.9,123.9,121.9,107.84444444444449,111.85555555555555,106.06666666666666,113.00000000000001,102.9222222222222,102.28888888888886,98.96666666666668,99.93333333333335
CLE,44,1,0,20170125,2016-2017,SAC,0.579,0.157,0.265,0.207,0.5299767439999999,0.122069767,0.237860465,0.224767442,0.511,0.095,0.244,0.2,0.5070465120000001,0.128255814,0.217395349,0.238325581,0.522333333,0.14522222199999998,0.212888889,0.267222222,91.9,0.496666667,0.129333333,0.202333333,0.261666667,91.6,94.52222222,0.516333333,0.129444444,0.217111111,0.221666667,98.28888889,0.575666667,0.120666667,0.195666667,0.170333333,97.43333333,-1100,-11.0,91.66666667,112,116,-1.0,110.4,114.4,114.4,110.4,109.70000000000005,112.43333333333332,117.66666666666667,114.10000000000002,108.34444444444445,115.19999999999999,105.56666666666665,114.60000000000001
CLE,45,1,1,20170127,2016-2017,BRK,0.603,0.122,0.214,0.141,0.531090909,0.122863636,0.238477273,0.224363636,0.586,0.096,0.095,0.161,0.50875,0.147,0.192409091,0.221363636,0.515888889,0.13888888900000002,0.165,0.194444444,101.5,0.541,0.135,0.149,0.244,99.73333333,101.6111111,0.527,0.135666667,0.234777778,0.20555555600000006,96.35555556,0.562666667,0.135,0.246,0.188333333,95.66666667,-2250,-14.5,95.74468085,124,116,-1.0,122.1,114.3,114.3,122.1,110.17777777777783,114.16666666666667,114.0,116.93333333333335,104.46666666666673,115.24444444444453,111.0333333333333,113.0333333333333
CLE,46,1,1,20170129,2016-2017,OKC,0.489,0.09,0.16,0.185,0.532688889,0.122844444,0.237933333,0.222511111,0.4,0.13,0.232,0.11,0.504733333,0.128644444,0.261422222,0.222244444,0.498666667,0.126,0.252222222,0.226888889,104.4,0.473,0.129666667,0.219,0.198333333,96.96666667,97.51111111,0.524222222,0.129111111,0.218444444,0.198222222,97.15555556,0.575,0.125,0.239333333,0.191333333,97.83333333,-320,-7.0,76.19047619,107,91,1.0,102.5,87.2,87.2,102.5,109.60000000000007,113.18888888888888,118.13333333333334,117.53333333333336,108.36666666666679,109.64444444444446,101.40000000000003,115.3
CLE,47,0,0,20170130,2016-2017,DAL,0.547,0.168,0.162,0.2,0.53173913,0.122130435,0.23623913,0.221695652,0.506,0.087,0.2,0.198,0.5030869570000001,0.11176087,0.187347826,0.173304348,0.5387777779999999,0.105888889,0.17944444399999998,0.165555556,92.8,0.538666667,0.094333333,0.222,0.192666667,92.1,90.86666667,0.532111111,0.123222222,0.206111111,0.191333333,98.32222222,0.557,0.123,0.213,0.177666667,99.26666667,-185,-4.5,64.9122807,97,104,-1.0,104.5,112.1,112.1,104.5,110.11111111111117,111.05555555555554,111.66666666666667,105.30000000000003,112.11111111111114,106.51111111111115,117.10000000000007,100.0333333333334
CLE,48,1,1,20170201,2016-2017,MIN,0.624,0.092,0.316,0.157,0.53206383,0.123106383,0.234659574,0.221234043,0.473,0.117,0.25,0.085,0.509659574,0.130617021,0.26980851100000003,0.227680851,0.53,0.129555556,0.231111111,0.248111111,95.4,0.54,0.112,0.217,0.251,99.76666667,96.68888889,0.548888889,0.12666666699999998,0.195777778,0.185111111,98.26666667,0.546333333,0.12666666699999998,0.178666667,0.175333333,99.56666667,-290,-7.0,74.35897436,125,97,1.0,131.0,101.7,101.7,131.0,111.47777777777782,111.35555555555555,109.7,104.53333333333337,111.77777777777773,109.03333333333336,114.73333333333342,110.03333333333337
CLE,49,0,1,20170204,2016-2017,NYK,0.583,0.14,0.293,0.155,0.533979167,0.122458333,0.236354167,0.219895833,0.523,0.092,0.26,0.163,0.500375,0.121229167,0.2718125,0.1875625,0.5136666670000001,0.122333333,0.314333333,0.182666667,93.4,0.5003333329999999,0.12633333300000002,0.258,0.203666667,96.43333333,94.54444444,0.552444444,0.124666667,0.203777778,0.180888889,98.08888889,0.553333333,0.116666667,0.212666667,0.180666667,97.53333333,-290,-6.5,74.35897436,111,104,1.0,118.8,111.3,111.3,118.8,112.28888888888893,110.28888888888888,112.66666666666667,100.33333333333337,112.66666666666661,111.88888888888894,108.4666666666667,108.26666666666658
CLE,50,0,1,20170206,2016-2017,WAS,0.636,0.161,0.273,0.25,0.534979592,0.122816327,0.237510204,0.218571429,0.5660000000000001,0.098,0.244,0.232,0.5284081629999999,0.124918367,0.239244898,0.187734694,0.556444444,0.118666667,0.248555556,0.180777778,99.3,0.56,0.099,0.243333333,0.12733333300000002,96.5,96.47777778,0.5724444439999999,0.12566666699999998,0.221888889,0.172888889,96.85555556,0.584666667,0.133333333,0.257,0.170666667,93.86666667,-103,1.0,50.73891626,140,135,1.0,127.7,123.2,123.2,127.7,115.81111111111116,109.25555555555553,118.10000000000001,108.36666666666672,116.73333333333328,106.088888888889,117.46666666666671,104.56666666666662
CLE,51,0,1,20170208,2016-2017,IND,0.643,0.086,0.139,0.28600000000000003,0.537,0.12358,0.23822,0.2192,0.579,0.114,0.171,0.268,0.51582,0.12578,0.1946,0.22534,0.5307777779999999,0.128333333,0.17444444399999998,0.237111111,97.3,0.514,0.118333333,0.191333333,0.240666667,95.96666667,95.71111111,0.5744444439999999,0.130888889,0.239555556,0.183666667,97.08888889,0.6143333329999999,0.131,0.294,0.187333333,96.03333333,-150,-2.5,60.0,132,117,1.0,135.6,120.2,120.2,135.6,116.51111111111115,111.17777777777775,125.83333333333333,112.06666666666672,109.43333333333331,104.60000000000001,107.36666666666667,93.43333333333334
CLE,52,0,0,20170209,2016-2017,OKC,0.544,0.14800000000000002,0.128,0.29100000000000004,0.539078431,0.122843137,0.23627451,0.220509804,0.509,0.104,0.362,0.094,0.5016666670000001,0.129941176,0.261333333,0.224764706,0.476777778,0.136333333,0.246777778,0.228555556,102.0,0.46,0.14,0.295666667,0.257,99.66666667,99.25555556,0.583,0.123555556,0.229,0.200777778,97.34444444,0.6206666670000001,0.129,0.235,0.230333333,96.66666667,300,7.0,25.0,109,118,-1.0,106.9,115.7,115.7,106.9,119.38888888888891,112.0333333333333,127.36666666666667,118.23333333333339,103.00000000000013,110.25555555555559,103.63333333333337,113.2
CLE,53,1,1,20170211,2016-2017,DEN,0.637,0.138,0.222,0.214,0.5391730770000001,0.123326923,0.234192308,0.221865385,0.464,0.101,0.315,0.196,0.518269231,0.13096153800000002,0.28301923100000004,0.228788462,0.511555556,0.125111111,0.315666667,0.261666667,98.5,0.51,0.134666667,0.328666667,0.121,94.93333333,96.93333333,0.583111111,0.129333333,0.216666667,0.208,97.55555556,0.607666667,0.131666667,0.18,0.275666667,99.53333333,-1100,-12.5,91.66666667,125,109,1.0,126.9,110.6,110.6,126.9,117.72222222222224,111.1222222222222,123.39999999999999,119.70000000000005,114.87777777777784,115.24444444444445,110.03333333333323,113.86666666666667
CLE,54,0,1,20170214,2016-2017,MIN,0.5870000000000001,0.095,0.214,0.174,0.541018868,0.123603774,0.233962264,0.221716981,0.541,0.087,0.19,0.174,0.51,0.12756603800000002,0.269509434,0.226471698,0.521777778,0.106444444,0.250444444,0.228333333,94.4,0.525333333,0.096666667,0.29833333300000003,0.279666667,89.13333333,94.46666667,0.589555556,0.127222222,0.211888889,0.208777778,98.28888889,0.608,0.124,0.163,0.263666667,99.26666667,-165,-3.5,62.26415094,116,108,1.0,122.9,114.4,114.4,122.9,119.55555555555559,110.69999999999999,123.13333333333334,115.50000000000006,114.53333333333327,117.36666666666669,121.10000000000008,123.73333333333339
CLE,55,1,1,20170215,2016-2017,IND,0.585,0.081,0.231,0.207,0.54187037,0.123074074,0.233592593,0.220833333,0.535,0.107,0.295,0.14,0.515814815,0.124777778,0.196222222,0.225333333,0.525,0.110444444,0.200444444,0.248444444,87.5,0.546,0.119333333,0.208333333,0.227666667,93.33333333,93.3,0.587777778,0.124222222,0.211888889,0.212444444,97.5,0.589333333,0.127,0.188,0.226333333,98.3,-250,-6.0,71.42857143,113,104,1.0,129.1,118.8,118.8,129.1,119.64444444444449,110.7111111111111,118.90000000000002,113.56666666666673,113.26666666666665,109.93333333333337,115.7,128.73333333333335
CLE,56,1,1,20170223,2016-2017,NYK,0.615,0.114,0.19,0.138,0.542654545,0.122309091,0.233545455,0.220581818,0.455,0.1,0.308,0.119,0.499418182,0.118727273,0.272,0.187618182,0.493111111,0.106333333,0.28,0.16877777800000002,98.5,0.560666667,0.112,0.225333333,0.170666667,97.83333333,96.23333333,0.598444444,0.123222222,0.219777778,0.214888889,95.62222222,0.603,0.104666667,0.222333333,0.198333333,93.46666667,-600,-10.0,85.71428571,119,104,1.0,120.8,105.6,105.6,120.8,122.60000000000004,114.2222222222222,126.30000000000003,114.60000000000008,109.5333333333333,115.47777777777782,117.80000000000005,126.63333333333327
CLE,57,1,0,20170225,2016-2017,CHI,0.55,0.122,0.098,0.138,0.543946429,0.122160714,0.232767857,0.219107143,0.575,0.065,0.217,0.108,0.479089286,0.118446429,0.280392857,0.229089286,0.5121111110000001,0.123777778,0.224444444,0.225222222,94.5,0.487333333,0.143666667,0.232666667,0.233333333,93.86666667,96.13333333,0.606,0.117222222,0.222888889,0.208,96.25555556,0.595666667,0.096666667,0.211666667,0.173,93.46666667,-800,-11.0,88.88888889,99,117,-1.0,104.8,123.8,123.8,104.8,124.41111111111114,113.49999999999996,124.2666666666667,112.9333333333334,108.35555555555551,112.68888888888898,103.39999999999998,115.83333333333337
CLE,58,1,1,20170227,2016-2017,MIL,0.5710000000000001,0.16399999999999998,0.125,0.314,0.544052632,0.122157895,0.230403509,0.217684211,0.512,0.08199999999999999,0.109,0.12,0.530684211,0.128350877,0.223245614,0.221789474,0.571111111,0.134222222,0.179777778,0.276222222,91.9,0.547,0.140333333,0.193333333,0.261666667,96.36666667,95.88888889,0.597777778,0.120555556,0.198666667,0.205888889,96.15555556,0.583333333,0.105666667,0.173,0.161,93.5,-380,-8.0,79.16666667,102,95,-1.0,111.0,103.4,103.4,111.0,121.50000000000003,115.95555555555552,118.23333333333335,116.06666666666672,115.46666666666664,113.46666666666667,111.56666666666653,114.09999999999992
CLE,59,0,0,20170301,2016-2017,BOS,0.462,0.09,0.235,0.165,0.544517241,0.12287931,0.228586207,0.219344828,0.545,0.12,0.21600000000000005,0.231,0.528913793,0.112982759,0.208172414,0.215724138,0.551111111,0.127,0.170222222,0.247888889,92.8,0.5379999999999999,0.124333333,0.143333333,0.267666667,95.13333333,95.53333333,0.596444444,0.123222222,0.18,0.223555556,95.98888889,0.578666667,0.133333333,0.137666667,0.196666667,94.96666667,-117,-1.0,53.91705069,99,103,-1.0,106.6,110.9,110.9,106.6,120.63333333333337,115.07777777777775,112.2,110.93333333333338,113.14444444444442,110.7555555555555,111.09999999999998,112.79999999999995
CLE,60,0,1,20170303,2016-2017,ATL,0.6920000000000001,0.129,0.135,0.18600000000000005,0.543118644,0.122322034,0.228694915,0.218423729,0.593,0.103,0.282,0.242,0.505389831,0.13379661,0.232101695,0.21038983100000005,0.494444444,0.126888889,0.209777778,0.258555556,102.3,0.452666667,0.121333333,0.232,0.212333333,99.03333333,95.77777778,0.577111111,0.115333333,0.175777778,0.214111111,95.26666667,0.527666667,0.12533333300000002,0.152666667,0.205666667,93.06666667,-150,-3.0,60.0,135,130,1.0,131.9,127.0,127.0,131.9,118.2888888888889,113.7111111111111,107.46666666666668,112.70000000000005,104.98888888888895,107.41111111111121,97.33333333333333,104.89999999999998
CLE,61,0,0,20170304,2016-2017,MIA,0.555,0.156,0.195,0.151,0.5456,0.122433333,0.227133333,0.217883333,0.625,0.097,0.375,0.114,0.50845,0.118233333,0.233516667,0.17555,0.533666667,0.132333333,0.28277777800000004,0.190444444,86.6,0.520333333,0.12666666699999998,0.283666667,0.163666667,92.5,94.61111111,0.582555556,0.120111111,0.175333333,0.203,95.82222222,0.575,0.12766666699999998,0.165,0.221666667,95.66666667,-125,-1.5,55.55555556,92,120,-1.0,106.2,138.6,138.6,106.2,117.87777777777781,114.46666666666664,116.50000000000001,113.76666666666671,114.23333333333335,108.40000000000003,111.40000000000009,101.53333333333337
CLE,62,1,0,20170306,2016-2017,MIA,0.506,0.158,0.268,0.244,0.545754098,0.122983607,0.226606557,0.216786885,0.516,0.067,0.163,0.132,0.510229508,0.118196721,0.233147541,0.175229508,0.534444444,0.127888889,0.269222222,0.194888889,94.4,0.562666667,0.131,0.258,0.178666667,94.3,95.58888889,0.583777778,0.121,0.182777778,0.187444444,94.11111111,0.569666667,0.125,0.188333333,0.167333333,93.9,-400,-8.0,80.0,98,106,-1.0,103.8,112.3,112.3,103.8,117.80000000000003,117.01111111111108,114.90000000000002,125.50000000000004,114.13333333333334,105.57777777777784,115.0000000000001,102.50000000000004
CLE,63,0,0,20170309,2016-2017,DET,0.53,0.08900000000000001,0.19,0.14300000000000002,0.5451129029999999,0.123548387,0.227274194,0.217225806,0.517,0.068,0.244,0.17,0.497903226,0.107596774,0.234145161,0.164225806,0.484555556,0.095666667,0.240111111,0.169222222,90.9,0.496666667,0.059666667,0.28800000000000003,0.146333333,96.93333333,95.28888889,0.569222222,0.123222222,0.187888889,0.190777778,93.65555556,0.584333333,0.147666667,0.199333333,0.193666667,94.43333333,-210,-5.0,67.74193548,101,106,-1.0,111.2,116.7,116.7,111.2,115.23333333333335,117.19999999999997,113.9666666666667,125.9666666666667,106.288888888889,107.0,113.0666666666667,109.26666666666675
CLE,64,0,1,20170311,2016-2017,ORL,0.5870000000000001,0.085,0.191,0.174,0.544873016,0.123,0.22668254,0.216047619,0.417,0.044,0.246,0.25,0.490730159,0.119492063,0.214698413,0.181063492,0.488222222,0.130333333,0.219444444,0.213444444,96.6,0.5136666670000001,0.108333333,0.236,0.16899999999999998,93.86666667,97.04444444,0.562888889,0.122555556,0.185222222,0.187333333,93.26666667,0.530333333,0.134333333,0.217666667,0.179333333,90.63333333,-450,-9.0,81.81818182,116,104,1.0,120.1,107.7,107.7,120.1,113.93333333333334,117.45555555555552,107.06666666666668,122.53333333333336,103.8111111111111,109.07777777777785,111.3666666666666,111.8999999999999
CLE,65,0,0,20170312,2016-2017,HOU,0.631,0.149,0.111,0.138,0.54553125,0.12240625,0.226125,0.215390625,0.51,0.052000000000000005,0.37,0.198,0.549984375,0.129328125,0.2454375,0.231171875,0.5467777779999999,0.122222222,0.27155555600000003,0.287444444,93.5,0.566666667,0.126,0.281666667,0.275666667,96.36666667,99.8,0.563111111,0.123,0.180777778,0.183666667,94.27777778,0.541,0.110666667,0.216333333,0.187,93.96666667,175,5.0,36.36363636,112,117,0.0,119.7,125.1,125.1,119.7,112.93333333333334,116.2222222222222,111.70000000000003,112.23333333333335,120.47777777777777,109.74444444444445,122.86666666666672,111.73333333333335
CLE,66,1,1,20170314,2016-2017,DET,0.721,0.094,0.094,0.221,0.546846154,0.122815385,0.224353846,0.2142,0.394,0.069,0.29600000000000004,0.182,0.498261538,0.105953846,0.234461538,0.163676923,0.496666667,0.083666667,0.242444444,0.160111111,93.5,0.5056666670000001,0.07200000000000001,0.241,0.15233333300000002,92.43333333,95.62222222,0.564888889,0.126888889,0.172,0.183666667,93.72222222,0.582666667,0.107666667,0.16399999999999998,0.151666667,93.66666667,-380,-8.0,79.16666667,128,96,1.0,136.9,102.7,102.7,136.9,112.8111111111111,118.38888888888886,117.00000000000001,116.50000000000001,109.45555555555568,107.16666666666667,112.90000000000005,112.16666666666674
CLE,67,1,1,20170316,2016-2017,UTA,0.471,0.096,0.229,0.116,0.549484848,0.122378788,0.222378788,0.21430303,0.445,0.154,0.196,0.122,0.52630303,0.128530303,0.224878788,0.227863636,0.528666667,0.138555556,0.245111111,0.236,92.4,0.542333333,0.151666667,0.256,0.243666667,92.4,92.92222222,0.583888889,0.123777778,0.17155555600000005,0.192888889,93.61111111,0.646333333,0.109333333,0.132,0.177666667,94.53333333,-290,-7.0,74.35897436,91,83,1.0,98.4,89.8,89.8,98.4,116.3777777777778,116.04444444444442,125.5666666666667,111.83333333333336,109.5333333333333,108.10000000000004,110.86666666666675,109.43333333333332
CLE,68,0,0,20170318,2016-2017,LAC,0.416,0.119,0.078,0.108,0.548313433,0.121985075,0.222477612,0.212835821,0.564,0.134,0.163,0.256,0.5320746270000001,0.117850746,0.215865672,0.232149254,0.549333333,0.120888889,0.208222222,0.240666667,96.5,0.567666667,0.106666667,0.157,0.274,93.0,93.61111111,0.572777778,0.116222222,0.183111111,0.170888889,93.66666667,0.607666667,0.113,0.144666667,0.15833333300000002,93.13333333,120,2.0,45.45454545,78,108,-1.0,80.9,112.0,112.0,80.9,114.9777777777778,114.5333333333333,118.33333333333337,105.86666666666669,113.75555555555565,113.63333333333338,119.83333333333326,112.43333333333334
CLE,69,0,1,20170319,2016-2017,LAL,0.606,0.094,0.25,0.259,0.5463676470000001,0.121941176,0.220352941,0.211294118,0.5770000000000001,0.048,0.227,0.165,0.498882353,0.131455882,0.245985294,0.19975,0.508,0.14,0.226333333,0.157777778,94.0,0.488333333,0.14800000000000002,0.231,0.176333333,105.4,101.3111111,0.567666667,0.119444444,0.165666667,0.164555556,94.07777778,0.536,0.103,0.133666667,0.148333333,94.13333333,-750,-11.0,88.23529412,125,120,-1.0,133.0,127.7,127.7,133.0,112.12222222222225,114.65555555555551,105.40000000000003,101.50000000000004,103.73333333333322,116.86666666666662,100.4333333333333,122.0
CLE,70,0,0,20170322,2016-2017,DEN,0.594,0.099,0.171,0.141,0.547231884,0.121536232,0.220782609,0.211985507,0.589,0.056,0.244,0.135,0.529869565,0.130811594,0.278869565,0.21915942,0.567888889,0.128444444,0.252555556,0.21911111100000005,94.2,0.580666667,0.114,0.23,0.243666667,99.0,95.33333333,0.558111111,0.115555556,0.17844444399999998,0.172666667,93.15555556,0.497666667,0.103,0.185666667,0.161,94.3,-165,-4.0,62.26415094,113,126,-1.0,120.0,133.8,133.8,120.0,112.24444444444448,114.73333333333329,104.10000000000002,109.83333333333337,118.87777777777787,110.16666666666669,122.43333333333327,109.39999999999998
CLE,71,0,1,20170324,2016-2017,CHO,0.615,0.124,0.097,0.284,0.5479,0.121214286,0.220071429,0.210971429,0.478,0.08199999999999999,0.28600000000000003,0.211,0.500757143,0.105071429,0.197042857,0.2274,0.518888889,0.07933333299999999,0.189222222,0.189,92.4,0.4920000000000001,0.08199999999999999,0.115333333,0.173333333,90.26666667,91.11111111,0.5624444439999999,0.109222222,0.175777778,0.17155555600000005,94.0,0.538666667,0.104,0.166333333,0.169333333,94.9,-140,-2.5,58.33333333,112,105,1.0,121.2,113.6,113.6,121.2,113.7777777777778,114.19999999999997,111.30000000000003,124.50000000000004,113.96666666666657,108.07777777777791,103.36666666666666,103.76666666666661
