Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff
SAS,0,75,103,91,1,20150401,ORL,0.483,0.094,0.23399999999999999,0.233,92.7,111.1,98.1
SAS,1,76,123,93,1,20150403,DEN,0.635,0.163,0.37799999999999995,0.176,95.3,129.0,97.6
SAS,1,77,107,92,1,20150405,GSW,0.572,0.11800000000000001,0.171,0.145,94.0,113.9,97.9
SAS,0,78,113,88,1,20150407,OKC,0.584,0.13699999999999998,0.3,0.101,96.4,117.2,91.3
SAS,1,79,110,98,1,20150408,HOU,0.542,0.083,0.295,0.074,93.5,117.7,104.8
SAS,0,80,104,103,1,20150410,HOU,0.506,0.136,0.302,0.212,96.6,107.7,106.6
SAS,1,81,107,91,1,20150412,PHO,0.565,0.152,0.17600000000000002,0.42,90.7,117.9,100.3
SAS,0,82,103,108,0,20150415,NOP,0.589,0.15,0.125,0.127,94.5,109.0,114.3
HOU,0,1,108,90,1,20141028,LAL,0.507,0.12,0.359,0.466,90.9,118.8,99.0
HOU,0,2,104,93,1,20141029,UTA,0.61,0.17800000000000002,0.276,0.13,87.8,118.5,106.0
HOU,1,3,104,90,1,20141101,BOS,0.5,0.154,0.25,0.368,97.6,106.6,92.2
HOU,0,4,104,93,1,20141103,PHI,0.533,0.192,0.342,0.32,92.9,111.9,100.1
HOU,0,5,108,91,1,20141104,MIA,0.64,0.16699999999999998,0.3,0.309,84.9,127.2,107.2
HOU,1,6,98,81,1,20141106,SAS,0.542,0.195,0.21600000000000003,0.278,96.6,101.4,83.8
HOU,1,7,87,98,0,20141108,GSW,0.407,0.188,0.29100000000000004,0.198,100.8,86.3,97.2
HOU,0,8,113,101,1,20141112,MIN,0.556,0.11800000000000001,0.289,0.157,94.7,119.4,106.7
HOU,1,9,88,87,1,20141114,PHI,0.417,0.182,0.289,0.295,97.2,90.5,89.5
HOU,0,10,69,65,1,20141116,OKC,0.331,0.131,0.39299999999999996,0.2,81.6,84.6,79.7
HOU,0,11,93,119,0,20141117,MEM,0.487,0.19399999999999998,0.263,0.218,93.8,99.2,126.9
HOU,1,12,92,98,0,20141119,LAL,0.507,0.168,0.154,0.23,94.3,97.6,103.9
HOU,1,13,95,92,1,20141122,DAL,0.457,0.156,0.292,0.244,92.1,103.1,99.9
HOU,1,14,91,86,1,20141124,NYK,0.513,0.159,0.244,0.171,88.2,103.1,97.5
HOU,1,15,102,89,1,20141126,SAC,0.511,0.038,0.255,0.064,90.4,112.9,98.5
HOU,1,16,85,102,0,20141128,LAC,0.451,0.136,0.17800000000000002,0.134,91.5,92.9,111.4
HOU,0,17,117,103,1,20141129,MIL,0.592,0.121,0.35100000000000003,0.161,89.6,130.6,114.9
HOU,1,18,105,96,1,20141203,MEM,0.495,0.157,0.442,0.14,96.0,109.4,100.0
HOU,0,19,114,112,1,20141205,MIN,0.564,0.19399999999999998,0.19399999999999998,0.333,95.1,108.6,106.7
HOU,1,20,100,95,1,20141206,PHO,0.475,0.18899999999999997,0.442,0.284,94.7,105.6,100.3
HOU,0,21,93,105,0,20141210,GSW,0.461,0.134,0.245,0.111,97.1,95.8,108.1
HOU,0,22,113,109,1,20141211,SAC,0.479,0.114,0.298,0.232,94.3,108.5,104.7
HOU,1,23,108,96,1,20141213,DEN,0.5,0.12,0.265,0.227,102.6,105.2,93.5
HOU,0,24,115,111,1,20141217,DEN,0.459,0.131,0.222,0.435,97.3,107.0,103.3
HOU,1,25,90,99,0,20141218,NOP,0.419,0.10300000000000001,0.267,0.209,90.4,99.6,109.6
HOU,1,26,97,104,0,20141220,ATL,0.483,0.146,0.313,0.163,92.8,104.5,112.1
HOU,1,27,110,95,1,20141222,POR,0.546,0.14300000000000002,0.18899999999999997,0.172,100.6,109.3,94.4
HOU,0,28,117,111,1,20141226,MEM,0.527,0.11900000000000001,0.31,0.231,91.2,116.2,110.3
HOU,0,29,106,110,0,20141228,SAS,0.571,0.209,0.308,0.234,99.8,106.3,110.3
HOU,1,30,103,104,0,20141229,WAS,0.517,0.158,0.293,0.163,96.7,106.5,107.6
HOU,1,31,102,83,1,20141231,CHO,0.528,0.129,0.22699999999999998,0.102,94.3,108.2,88.0
HOU,0,32,83,111,0,20150102,NOP,0.432,0.17,0.26,0.08,96.1,86.4,115.6
HOU,1,33,115,79,1,20150103,MIA,0.572,0.14400000000000002,0.405,0.241,91.3,125.9,86.5
HOU,0,34,105,114,0,20150105,CHI,0.5,0.133,0.348,0.029,97.2,108.0,117.2
HOU,0,35,105,93,1,20150107,CLE,0.523,0.15,0.442,0.174,89.9,116.8,103.4
HOU,0,36,120,96,1,20150108,NYK,0.636,0.17300000000000001,0.2,0.286,99.3,120.8,96.6
HOU,1,37,97,82,1,20150110,UTA,0.513,0.188,0.2,0.234,94.9,102.2,86.4
HOU,0,38,113,99,1,20150112,BRK,0.57,0.129,0.28600000000000003,0.174,94.3,119.9,105.0
HOU,0,39,113,120,0,20150114,ORL,0.56,0.177,0.256,0.241,101.7,111.1,118.0
HOU,1,40,112,101,1,20150115,OKC,0.57,0.113,0.25,0.163,95.2,117.6,106.1
HOU,1,41,106,131,0,20150117,GSW,0.46,0.142,0.213,0.284,106.2,99.8,123.4
HOU,1,42,110,98,1,20150119,IND,0.597,0.18,0.179,0.333,98.0,112.2,100.0
HOU,0,43,113,126,0,20150121,GSW,0.5,0.159,0.36200000000000004,0.299,100.8,112.1,125.0
HOU,0,44,113,111,1,20150123,PHO,0.583,0.131,0.162,0.179,98.7,114.5,112.4
HOU,0,45,99,87,1,20150125,LAL,0.477,0.127,0.21600000000000003,0.184,97.2,101.9,89.5
HOU,1,46,99,94,1,20150128,DAL,0.489,0.145,0.23399999999999999,0.148,97.6,101.5,96.3
HOU,0,47,93,87,1,20150130,BOS,0.464,0.147,0.261,0.179,93.9,99.0,92.6
HOU,0,48,101,114,0,20150131,DET,0.511,0.12,0.256,0.138,94.7,106.7,120.4
HOU,1,49,101,90,1,20150204,CHI,0.457,0.055,0.20800000000000002,0.185,93.0,108.6,96.8
HOU,1,50,117,111,1,20150206,MIL,0.599,0.153,0.25,0.247,100.0,117.0,111.0
HOU,1,51,98,109,0,20150208,POR,0.457,0.102,0.3,0.28,90.6,108.2,120.4
HOU,0,52,127,118,1,20150210,PHO,0.584,0.11,0.366,0.168,98.8,128.6,119.4
HOU,0,53,95,110,0,20150211,LAC,0.443,0.15,0.275,0.207,98.7,96.2,111.4
HOU,0,54,100,111,0,20150220,DAL,0.483,0.17600000000000002,0.26899999999999996,0.184,103.5,96.7,107.3
HOU,1,55,98,76,1,20150221,TOR,0.452,0.191,0.256,0.262,104.5,93.7,72.7
HOU,1,56,113,102,1,20150223,MIN,0.479,0.128,0.36700000000000005,0.245,103.0,109.7,99.0
HOU,1,57,110,105,1,20150225,LAC,0.506,0.08199999999999999,0.245,0.239,97.4,113.0,107.8
HOU,1,58,102,98,1,20150227,BRK,0.518,0.124,0.2,0.179,94.9,107.5,103.3
HOU,1,59,105,103,1,20150301,CLE,0.534,0.177,0.205,0.351,86.7,109.7,107.6
HOU,0,60,96,104,0,20150303,ATL,0.511,0.113,0.16699999999999998,0.044,97.6,98.4,106.6
HOU,1,61,100,102,0,20150304,MEM,0.552,0.12,0.27899999999999997,0.058,88.4,113.1,115.3
HOU,1,62,103,93,1,20150306,DET,0.451,0.157,0.295,0.231,101.2,101.8,91.9
HOU,0,63,114,100,1,20150307,DEN,0.523,0.18,0.256,0.279,105.8,107.7,94.5
HOU,0,64,100,105,0,20150311,POR,0.478,0.098,0.214,0.143,98.1,101.9,107.0
HOU,0,65,91,109,0,20150312,UTA,0.475,0.091,0.18600000000000003,0.203,88.6,102.7,123.0
HOU,0,66,100,98,1,20150315,LAC,0.413,0.105,0.20800000000000002,0.337,101.1,98.9,97.0
HOU,1,67,107,94,1,20150317,ORL,0.571,0.135,0.3,0.231,91.1,117.5,103.2
HOU,1,68,118,108,1,20150319,DEN,0.518,0.13699999999999998,0.217,0.386,106.3,111.0,101.6
HOU,1,69,102,117,0,20150321,PHO,0.529,0.163,0.10300000000000001,0.115,102.7,99.3,113.9
HOU,0,70,110,100,1,20150323,IND,0.577,0.18899999999999997,0.14300000000000002,0.538,95.5,115.2,104.7
HOU,0,71,95,93,1,20150325,NOP,0.531,0.17300000000000001,0.324,0.111,89.1,106.7,104.4
HOU,1,72,120,110,1,20150327,MIN,0.651,0.158,0.342,0.145,93.9,127.8,117.2
HOU,0,73,99,91,1,20150329,WAS,0.481,0.16699999999999998,0.33299999999999996,0.275,95.7,103.5,95.1
HOU,0,74,96,99,0,20150330,TOR,0.464,0.11699999999999999,0.25,0.214,93.3,102.9,106.1
HOU,1,75,115,111,1,20150401,SAC,0.562,0.145,0.275,0.169,102.0,112.8,108.9
HOU,0,76,108,101,1,20150402,DAL,0.513,0.16,0.34700000000000003,0.377,96.6,111.8,104.6
HOU,0,77,115,112,1,20150405,OKC,0.519,0.08800000000000001,0.261,0.383,99.6,115.4,112.4
HOU,0,78,98,110,0,20150408,SAS,0.524,0.125,0.19,0.119,93.5,104.8,117.7
HOU,1,79,103,104,0,20150410,SAS,0.538,0.183,0.25,0.485,96.6,106.6,107.7
HOU,1,80,121,114,1,20150412,NOP,0.596,0.105,0.257,0.466,94.4,128.2,120.8
HOU,0,81,100,90,1,20150413,CHO,0.465,0.094,0.217,0.247,95.3,104.9,94.4
HOU,1,82,117,91,1,20150415,UTA,0.618,0.165,0.11800000000000001,0.303,104.7,111.7,86.9
OKC,0,1,89,106,0,20141029,POR,0.42,0.12300000000000001,0.326,0.259,88.8,100.2,119.4
OKC,0,2,90,93,0,20141030,LAC,0.477,0.21600000000000003,0.29600000000000004,0.431,90.9,99.0,102.3
OKC,1,3,102,91,1,20141101,DEN,0.5,0.122,0.16699999999999998,0.275,95.6,106.7,95.2
OKC,0,4,85,116,0,20141103,BRK,0.439,0.157,0.313,0.159,90.1,94.4,128.8
OKC,0,5,88,100,0,20141104,TOR,0.569,0.2,0.182,0.215,89.4,98.4,111.9
OKC,1,6,89,91,0,20141107,MEM,0.544,0.16899999999999998,0.256,0.038,87.1,102.2,104.5
OKC,1,7,101,93,1,20141109,SAC,0.5,0.135,0.282,0.295,88.9,113.6,104.6
OKC,0,8,78,85,0,20141111,MIL,0.368,0.136,0.26,0.161,92.4,84.4,92.0
OKC,0,9,109,94,1,20141112,BOS,0.549,0.08,0.222,0.232,88.2,123.6,106.6
OKC,1,10,89,96,0,20141114,DET,0.458,0.124,0.196,0.01,88.1,91.5,98.7
OKC,1,11,65,69,0,20141116,HOU,0.316,0.157,0.256,0.324,81.6,79.7,84.6
OKC,0,12,81,98,0,20141118,UTA,0.405,0.12300000000000001,0.218,0.155,91.5,88.5,107.1
OKC,0,13,100,107,0,20141119,DEN,0.519,0.1,0.302,0.228,84.8,117.9,126.1
OKC,1,14,92,94,0,20141121,BRK,0.471,0.122,0.317,0.141,87.5,105.2,107.4
OKC,1,15,86,91,0,20141123,GSW,0.372,0.09699999999999999,0.25,0.211,96.6,89.0,94.2
OKC,1,16,97,82,1,20141126,UTA,0.554,0.155,0.28600000000000003,0.06,91.0,106.6,90.2
OKC,1,17,105,78,1,20141128,NYK,0.5,0.127,0.409,0.221,88.6,118.4,88.0
OKC,0,18,104,112,0,20141202,NOP,0.482,0.151,0.214,0.274,101.9,102.0,109.9
OKC,0,19,103,91,1,20141205,PHI,0.556,0.159,0.19399999999999998,0.338,92.5,111.4,98.4
OKC,0,20,96,94,1,20141207,DET,0.483,0.13699999999999998,0.34,0.138,91.0,105.5,103.3
OKC,1,21,114,101,1,20141209,MIL,0.524,0.171,0.405,0.341,99.9,114.1,101.1
OKC,1,22,103,94,1,20141211,CLE,0.477,0.102,0.25,0.23,93.7,109.9,100.3
OKC,0,23,111,92,1,20141212,MIN,0.545,0.149,0.42100000000000004,0.17,94.1,118.0,97.8
OKC,1,24,112,88,1,20141214,PHO,0.513,0.159,0.35,0.375,98.5,113.7,89.3
OKC,0,25,104,92,1,20141216,SAC,0.506,0.09300000000000001,0.255,0.184,93.0,111.9,99.0
OKC,0,26,109,114,0,20141218,GSW,0.541,0.134,0.21600000000000003,0.186,98.1,111.1,116.2
OKC,0,27,104,103,1,20141219,LAL,0.477,0.066,0.22399999999999998,0.256,93.6,111.1,110.0
OKC,1,28,99,101,0,20141221,NOP,0.488,0.146,0.35600000000000004,0.217,91.1,108.7,110.9
OKC,1,29,111,115,0,20141223,POR,0.485,0.09300000000000001,0.26,0.129,93.7,107.3,111.2
OKC,0,30,114,106,1,20141225,SAS,0.574,0.125,0.364,0.259,95.1,119.8,111.4
OKC,1,31,98,75,1,20141226,CHO,0.455,0.102,0.26,0.205,94.2,104.0,79.6
OKC,0,32,107,112,0,20141228,DAL,0.528,0.154,0.318,0.133,102.2,104.7,109.6
OKC,1,33,137,134,1,20141231,PHO,0.47,0.091,0.373,0.444,97.7,127.0,124.2
OKC,1,34,109,102,1,20150102,WAS,0.578,0.099,0.162,0.157,94.6,115.2,107.8
OKC,0,35,91,117,0,20150105,GSW,0.332,0.08900000000000001,0.313,0.265,101.2,89.9,115.6
OKC,0,36,83,104,0,20150107,SAC,0.376,0.195,0.278,0.18,104.3,79.6,99.7
OKC,1,37,99,94,1,20150109,UTA,0.5,0.128,0.205,0.088,95.5,103.6,98.4
OKC,0,38,101,112,0,20150115,HOU,0.5,0.154,0.25,0.247,95.2,106.1,117.6
OKC,1,39,127,115,1,20150116,GSW,0.577,0.11699999999999999,0.348,0.155,102.5,123.9,112.2
OKC,0,40,127,99,1,20150118,ORL,0.633,0.171,0.303,0.265,105.4,120.5,94.0
OKC,0,41,94,86,1,20150120,MIA,0.478,0.102,0.273,0.065,91.1,103.2,94.4
OKC,0,42,105,103,1,20150121,WAS,0.422,0.08199999999999999,0.196,0.186,96.4,98.6,96.7
OKC,0,43,93,103,0,20150123,ATL,0.471,0.10400000000000001,0.196,0.126,93.1,99.8,110.6
OKC,0,44,98,108,0,20150125,CLE,0.447,0.073,0.213,0.149,94.1,104.1,114.8
OKC,1,45,92,84,1,20150126,MIN,0.442,0.134,0.28600000000000003,0.186,94.6,97.3,88.8
OKC,0,46,92,100,0,20150128,NYK,0.429,0.121,0.2,0.224,95.6,96.2,104.6
OKC,0,47,74,85,0,20150131,MEM,0.385,0.165,0.261,0.179,87.3,84.8,97.4
OKC,1,48,104,97,1,20150202,ORL,0.547,0.131,0.21100000000000002,0.293,91.6,113.6,105.9
OKC,0,49,102,91,1,20150204,NOP,0.559,0.135,0.293,0.082,90.4,112.8,100.6
OKC,1,50,113,116,0,20150206,NOP,0.494,0.114,0.222,0.281,100.6,112.3,115.3
OKC,1,51,131,108,1,20150208,LAC,0.568,0.095,0.43200000000000005,0.352,97.8,133.9,110.4
OKC,0,52,124,114,1,20150209,DEN,0.613,0.11199999999999999,0.257,0.325,95.5,129.9,119.4
OKC,1,53,105,89,1,20150211,MEM,0.488,0.121,0.262,0.289,95.6,109.9,93.1
OKC,1,54,104,89,1,20150219,DAL,0.456,0.177,0.457,0.231,98.3,105.8,90.6
OKC,0,55,110,103,1,20150221,CHO,0.468,0.11599999999999999,0.38799999999999996,0.221,97.6,112.7,105.5
OKC,1,56,119,94,1,20150222,DEN,0.565,0.15,0.366,0.163,100.8,118.1,93.3
OKC,1,57,105,92,1,20150224,IND,0.464,0.08800000000000001,0.278,0.167,96.3,109.1,95.6
OKC,0,58,113,117,0,20150226,PHO,0.426,0.081,0.23600000000000002,0.267,97.2,105.3,109.1
OKC,0,59,112,115,0,20150227,POR,0.5,0.096,0.295,0.191,97.4,115.0,118.1
OKC,0,60,108,101,1,20150301,LAL,0.469,0.078,0.28600000000000003,0.175,97.0,111.4,104.2
OKC,1,61,123,118,1,20150304,PHI,0.495,0.11199999999999999,0.17600000000000002,0.292,102.8,108.4,104.0
OKC,0,62,105,108,0,20150305,CHI,0.511,0.085,0.182,0.17,94.7,110.8,114.0
OKC,1,63,108,104,1,20150308,TOR,0.549,0.162,0.382,0.22,94.1,114.7,110.5
OKC,1,64,108,120,0,20150311,LAC,0.513,0.179,0.289,0.395,95.8,112.8,125.3
OKC,1,65,113,99,1,20150313,MIN,0.49,0.13,0.396,0.139,97.1,116.3,101.9
OKC,1,66,109,100,1,20150315,CHI,0.506,0.138,0.415,0.241,93.8,116.2,106.6
OKC,0,67,115,119,0,20150316,DAL,0.483,0.166,0.37,0.311,106.1,108.4,112.2
OKC,1,68,122,118,1,20150318,BOS,0.506,0.132,0.391,0.375,101.7,119.9,116.0
OKC,1,69,123,115,1,20150320,ATL,0.589,0.11199999999999999,0.27,0.286,95.0,129.4,121.0
OKC,1,70,93,75,1,20150322,MIA,0.478,0.151,0.429,0.078,89.2,104.2,84.1
OKC,1,71,127,117,1,20150324,LAL,0.622,0.14300000000000002,0.39399999999999996,0.233,96.5,131.6,121.2
OKC,0,72,91,130,0,20150325,SAS,0.433,0.094,0.20800000000000002,0.144,93.9,97.0,138.5
OKC,0,73,89,94,0,20150328,UTA,0.466,0.209,0.278,0.288,94.4,94.3,99.6
OKC,0,74,109,97,1,20150329,PHO,0.523,0.133,0.256,0.221,99.9,109.1,97.1
OKC,1,75,131,135,0,20150401,DAL,0.559,0.085,0.33299999999999996,0.29,100.7,130.1,134.1
OKC,0,76,92,100,0,20150403,MEM,0.432,0.10800000000000001,0.22899999999999998,0.182,96.8,95.0,103.3
OKC,1,77,112,115,0,20150405,HOU,0.511,0.14800000000000002,0.36200000000000004,0.196,99.6,112.4,115.4
OKC,1,78,88,113,0,20150407,SAS,0.435,0.135,0.244,0.179,96.4,91.3,117.2
OKC,1,79,116,103,1,20150410,SAC,0.505,0.053,0.308,0.186,94.4,122.9,109.2
OKC,0,80,104,116,0,20150412,IND,0.489,0.069,0.259,0.116,97.3,106.9,119.2
OKC,1,81,101,90,1,20150413,POR,0.427,0.069,0.36,0.198,94.0,107.4,95.7
OKC,0,82,138,113,1,20150415,MIN,0.611,0.107,0.419,0.232,99.5,138.6,113.5
TOR,1,1,109,102,1,20141029,ATL,0.456,0.079,0.33299999999999996,0.3,93.5,116.6,109.1
TOR,0,2,108,95,1,20141101,ORL,0.422,0.063,0.326,0.458,93.5,115.5,101.6
TOR,0,3,102,107,0,20141102,MIA,0.494,0.094,0.22,0.304,91.1,112.0,117.5
TOR,1,4,100,88,1,20141104,OKC,0.444,0.095,0.255,0.346,89.4,111.9,98.4
TOR,0,5,110,107,1,20141105,BOS,0.523,0.067,0.136,0.218,94.5,116.3,113.2
TOR,1,6,103,84,1,20141107,WAS,0.494,0.122,0.22699999999999998,0.3,93.4,110.3,90.0
TOR,1,7,120,88,1,20141109,PHI,0.612,0.183,0.16699999999999998,0.355,99.7,120.3,88.2
TOR,1,8,104,100,1,20141111,ORL,0.513,0.11699999999999999,0.132,0.325,96.0,108.4,104.2
TOR,1,9,93,100,0,20141113,CHI,0.438,0.125,0.271,0.169,95.0,97.9,105.3
TOR,1,10,111,93,1,20141115,UTA,0.56,0.078,0.317,0.202,86.9,127.8,107.0
TOR,1,11,96,92,1,20141119,MEM,0.512,0.083,0.16699999999999998,0.133,87.4,109.9,105.3
TOR,1,12,124,82,1,20141121,MIL,0.61,0.142,0.405,0.221,92.3,134.4,88.9
TOR,0,13,110,93,1,20141122,CLE,0.45,0.075,0.18600000000000003,0.475,95.6,115.1,97.3
TOR,1,14,104,100,1,20141124,PHO,0.476,0.111,0.205,0.317,96.0,108.3,104.1
TOR,0,15,126,115,1,20141126,ATL,0.598,0.102,0.324,0.341,92.8,135.8,123.9
TOR,1,16,102,106,0,20141128,DAL,0.495,0.14800000000000002,0.326,0.132,96.1,106.1,110.3
TOR,0,17,122,129,0,20141130,LAL,0.476,0.064,0.25,0.221,97.8,113.0,119.5
TOR,0,18,117,109,1,20141202,SAC,0.557,0.11800000000000001,0.382,0.216,90.9,128.6,119.9
TOR,0,19,123,104,1,20141203,UTA,0.646,0.091,0.267,0.266,87.0,141.4,119.5
TOR,1,20,91,105,0,20141205,CLE,0.453,0.10400000000000001,0.298,0.151,88.7,102.6,118.4
TOR,1,21,112,107,1,20141208,DEN,0.562,0.13,0.21100000000000002,0.259,89.7,113.1,108.1
TOR,0,22,101,105,0,20141209,CLE,0.555,0.14800000000000002,0.387,0.122,84.1,120.1,124.9
TOR,1,23,106,94,1,20141212,IND,0.473,0.09,0.327,0.22,92.6,114.4,101.5
TOR,0,24,95,90,1,20141214,NYK,0.519,0.21100000000000002,0.225,0.179,88.4,97.3,92.2
TOR,1,25,95,82,1,20141215,ORL,0.512,0.109,0.28600000000000003,0.12,87.4,108.7,93.9
TOR,1,26,105,89,1,20141217,BRK,0.575,0.092,0.275,0.163,86.3,121.7,103.1
TOR,0,27,110,100,1,20141219,DET,0.523,0.075,0.205,0.205,95.6,115.0,104.6
TOR,1,28,118,108,1,20141221,NYK,0.57,0.09300000000000001,0.4,0.233,90.5,130.3,119.3
TOR,0,29,120,129,0,20141222,CHI,0.485,0.057999999999999996,0.38299999999999995,0.23,95.3,125.9,135.4
TOR,0,30,110,98,1,20141227,LAC,0.552,0.087,0.261,0.174,90.2,121.9,108.6
TOR,0,31,116,102,1,20141228,DEN,0.545,0.055999999999999994,0.27699999999999997,0.227,93.3,124.3,109.3
TOR,0,32,97,102,0,20141230,POR,0.424,0.087,0.265,0.131,89.0,98.7,103.8
TOR,0,33,105,126,0,20150102,GSW,0.523,0.13699999999999998,0.262,0.174,94.5,111.1,133.3
TOR,0,34,109,125,0,20150104,PHO,0.512,0.17300000000000001,0.214,0.289,106.1,102.8,117.9
TOR,1,35,95,103,0,20150108,CHO,0.458,0.13,0.17800000000000002,0.229,96.0,99.0,107.3
TOR,1,36,109,96,1,20150110,BOS,0.522,0.11599999999999999,0.306,0.154,97.1,112.3,98.9
TOR,1,37,111,114,0,20150112,DET,0.58,0.162,0.256,0.115,97.8,113.5,116.6
TOR,1,38,100,84,1,20150114,PHI,0.524,0.156,0.22699999999999998,0.171,95.0,105.3,88.4
TOR,1,39,89,110,0,20150116,ATL,0.463,0.16,0.3,0.159,89.4,99.5,123.0
TOR,1,40,93,95,0,20150118,NOP,0.479,0.15,0.18899999999999997,0.333,92.5,100.6,102.7
TOR,0,41,92,89,1,20150119,MIL,0.433,0.13,0.385,0.156,91.7,100.3,97.1
TOR,0,42,86,92,0,20150121,MEM,0.347,0.124,0.368,0.318,88.7,97.0,103.7
TOR,0,43,91,86,1,20150123,PHI,0.45,0.134,0.28300000000000003,0.238,88.7,102.6,97.0
TOR,1,44,114,110,1,20150125,DET,0.562,0.079,0.16699999999999998,0.284,95.4,119.6,115.4
TOR,0,45,104,91,1,20150127,IND,0.527,0.102,0.2,0.37,90.4,115.0,100.6
TOR,1,46,119,102,1,20150128,SAC,0.613,0.14800000000000002,0.306,0.19,94.3,126.2,108.2
TOR,0,47,127,122,1,20150130,BRK,0.549,0.079,0.2,0.283,93.4,123.2,118.3
TOR,0,48,120,116,1,20150131,WAS,0.563,0.114,0.17600000000000002,0.239,94.5,115.0,111.2
TOR,1,49,75,82,0,20150202,MIL,0.365,0.146,0.26,0.231,88.5,84.7,92.6
TOR,1,50,93,109,0,20150204,BRK,0.506,0.094,0.237,0.165,85.5,108.8,127.5
TOR,1,51,123,107,1,20150206,LAC,0.62,0.10800000000000001,0.303,0.4,90.1,136.5,118.8
TOR,1,52,87,82,1,20150208,SAS,0.459,0.142,0.158,0.257,91.3,95.3,89.9
TOR,1,53,95,93,1,20150211,WAS,0.48,0.129,0.205,0.289,89.9,105.7,103.5
TOR,0,54,105,80,1,20150220,ATL,0.516,0.11599999999999999,0.3,0.063,96.9,108.4,82.6
TOR,0,55,76,98,0,20150221,HOU,0.351,0.205,0.146,0.286,104.5,72.7,93.7
TOR,0,56,97,100,0,20150223,NOP,0.446,0.076,0.308,0.262,88.1,110.2,113.6
TOR,0,57,92,99,0,20150224,DAL,0.506,0.168,0.179,0.083,96.8,95.1,102.3
TOR,1,58,89,113,0,20150227,GSW,0.429,0.175,0.174,0.299,97.6,91.2,115.8
TOR,0,59,98,103,0,20150228,NYK,0.469,0.114,0.217,0.272,92.5,105.9,111.3
TOR,0,60,114,103,1,20150302,PHI,0.581,0.09,0.278,0.263,88.3,129.1,116.6
TOR,1,61,112,120,0,20150304,CLE,0.608,0.085,0.212,0.203,88.0,127.2,136.3
TOR,0,62,94,103,0,20150306,CHO,0.445,0.049,0.1,0.143,95.1,98.8,108.3
TOR,0,63,104,108,0,20150308,OKC,0.485,0.073,0.25,0.092,94.1,110.5,114.7
TOR,0,64,107,117,0,20150310,SAS,0.485,0.079,0.36,0.134,92.7,115.4,126.2
TOR,1,65,102,92,1,20150313,MIA,0.506,0.155,0.196,0.278,99.8,102.2,92.2
TOR,1,66,97,113,0,20150315,POR,0.506,0.145,0.231,0.231,93.4,103.9,121.0
TOR,0,67,117,98,1,20150316,IND,0.549,0.102,0.179,0.329,97.7,119.7,100.3
TOR,1,68,105,100,1,20150318,MIN,0.519,0.11699999999999999,0.195,0.291,95.1,110.4,105.2
TOR,0,69,92,108,0,20150320,CHI,0.443,0.062,0.261,0.278,82.8,111.1,130.4
TOR,1,70,106,89,1,20150322,NYK,0.547,0.154,0.235,0.32,90.9,116.6,97.9
TOR,0,71,104,108,0,20150324,DET,0.513,0.12,0.353,0.36,85.4,121.7,126.4
TOR,1,72,103,116,0,20150325,CHI,0.524,0.071,0.256,0.193,86.0,119.7,134.9
TOR,1,73,94,83,1,20150327,LAL,0.527,0.106,0.21100000000000002,0.2,86.3,108.9,96.2
TOR,1,74,99,96,1,20150330,HOU,0.5,0.14300000000000002,0.293,0.269,93.3,106.1,102.9
TOR,0,75,113,99,1,20150401,MIN,0.638,0.122,0.242,0.211,88.9,127.1,111.4
TOR,0,76,109,114,0,20150403,BRK,0.561,0.132,0.35100000000000003,0.207,89.0,122.5,128.1
TOR,1,77,116,117,0,20150404,BOS,0.518,0.138,0.22,0.361,95.9,109.5,110.5
TOR,0,78,92,74,1,20150408,CHO,0.506,0.095,0.257,0.182,82.0,112.2,90.2
TOR,0,79,101,99,1,20150410,ORL,0.463,0.13,0.34700000000000003,0.149,93.4,108.1,106.0
TOR,0,80,107,104,1,20150411,MIA,0.476,0.066,0.313,0.337,90.0,118.9,115.5
TOR,0,81,93,95,0,20150414,BOS,0.494,0.16899999999999998,0.175,0.175,97.8,95.1,97.1
TOR,1,82,92,87,1,20150415,CHO,0.571,0.12300000000000001,0.152,0.052,81.3,113.1,107.0
ORL,0,1,84,101,0,20141028,NOP,0.405,0.162,0.308,0.19,95.2,88.2,106.1
ORL,1,2,98,105,0,20141030,WAS,0.556,0.179,0.08800000000000001,0.25,95.7,102.4,109.7
ORL,1,3,95,108,0,20141101,TOR,0.512,0.133,0.205,0.148,93.5,101.6,115.5
ORL,0,4,90,98,0,20141104,CHI,0.466,0.105,0.292,0.091,88.5,101.7,110.7
ORL,0,5,91,89,1,20141105,PHI,0.46,0.205,0.304,0.114,100.2,90.8,88.8
ORL,1,6,112,103,1,20141107,MIN,0.533,0.174,0.293,0.165,95.1,106.6,98.1
ORL,0,7,96,104,0,20141109,BRK,0.573,0.172,0.139,0.133,91.6,104.8,113.6
ORL,0,8,100,104,0,20141111,TOR,0.556,0.154,0.146,0.123,96.0,104.2,108.4
ORL,0,9,97,95,1,20141112,NYK,0.514,0.106,0.121,0.357,86.7,111.8,109.5
ORL,1,10,101,85,1,20141114,MIL,0.5,0.14,0.233,0.263,95.2,106.1,89.3
ORL,0,11,93,98,0,20141115,WAS,0.519,0.149,0.225,0.154,90.8,102.4,107.9
ORL,0,12,107,93,1,20141117,DET,0.601,0.114,0.162,0.152,90.5,118.2,102.7
