Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff
CLE,1,25,101,95,1,20171206,SAC,0.564,0.147,0.163,0.16699999999999998,93.7,107.8,101.4,0.512,0.116,0.2,0.081,93.7,101.4,107.8,0.6216666666666668,0.11699999999999995,0.17600000000000002,0.2479999999999999,92.89999999999998,125.56666666666663,113.16666666666669,0.5173333333333333,0.1383333333333333,0.19633333333333333,0.21200000000000005,93.43333333333332,106.40000000000002,116.63333333333335,0.5982000000000001,0.116,0.1836,0.22800000000000006,93.72000000000004,121.97999999999998,107.49999999999996,0.5329999999999999,0.14280000000000004,0.2166,0.1894,92.59999999999997,108.83999999999996,114.51999999999998,0.5910000000000003,0.11342857142857139,0.1561428571428572,0.21500000000000008,94.87142857142858,119.14285714285715,107.18571428571427,0.5428571428571429,0.14128571428571432,0.21014285714285713,0.16371428571428576,93.34285714285717,109.38571428571427,114.25714285714284
CLE,0,26,102,106,0,20171208,IND,0.5,0.104,0.196,0.2,92.6,110.1,114.4,0.529,0.077,0.255,0.174,92.6,114.4,110.1,0.5986666666666668,0.10833333333333328,0.10900000000000004,0.21499999999999994,92.36666666666665,119.16666666666664,107.09999999999998,0.5319999999999997,0.11799999999999995,0.22233333333333336,0.13299999999999995,98.66666666666669,110.63333333333334,105.5,0.5982000000000001,0.1246,0.1638,0.2242,94.10000000000004,118.91999999999996,107.95999999999997,0.5479999999999998,0.12440000000000002,0.2084,0.14899999999999994,98.12000000000003,111.17999999999998,109.93999999999996,0.5844285714285717,0.12071428571428568,0.1644285714285715,0.2057142857142858,94.27142857142859,117.17142857142858,105.77142857142856,0.5422857142857143,0.13442857142857143,0.22028571428571422,0.16828571428571437,97.2857142857143,110.18571428571428,110.4142857142857
CLE,1,27,105,98,1,20171209,PHI,0.573,0.165,0.158,0.253,94.3,111.4,103.9,0.545,0.185,0.206,0.16699999999999998,94.3,103.9,111.4,0.5543333333333335,0.10799999999999993,0.1636666666666667,0.18833333333333324,92.0,114.59999999999997,105.7333333333333,0.4916666666666669,0.14533333333333331,0.2863333333333332,0.23333333333333325,97.10000000000004,107.46666666666668,111.66666666666669,0.5858000000000001,0.1204,0.17739999999999995,0.2222,93.00000000000004,118.91999999999996,111.05999999999996,0.4924000000000001,0.14840000000000006,0.3202,0.2674,98.17999999999998,107.46000000000005,111.35999999999996,0.5792857142857145,0.11871428571428567,0.18242857142857147,0.21528571428571436,93.55714285714286,118.25714285714287,107.61428571428569,0.4917142857142857,0.1344285714285714,0.3187142857142858,0.24185714285714294,97.67142857142856,109.31428571428577,112.82857142857141
CLE,1,28,123,114,1,20171212,ATL,0.674,0.126,0.182,0.081,95.0,129.5,120.0,0.5539999999999999,0.093,0.244,0.13,95.0,120.0,129.5,0.5456666666666667,0.13866666666666658,0.17233333333333334,0.20666666666666653,93.53333333333332,109.76666666666664,106.56666666666663,0.5490000000000002,0.13699999999999993,0.21299999999999994,0.23266666666666666,95.76666666666678,111.46666666666674,111.59999999999997,0.5738000000000001,0.1188,0.1362,0.2196,92.8,115.79999999999997,107.91999999999993,0.5186,0.1286,0.22,0.21100000000000013,96.75999999999998,108.5,110.10000000000004,0.5805714285714288,0.1274285714285714,0.16757142857142862,0.22485714285714295,93.91428571428573,116.58571428571429,108.29999999999997,0.5107142857142858,0.13971428571428576,0.2127142857142857,0.22500000000000006,95.91428571428573,106.65714285714286,114.11428571428574
CLE,1,29,121,112,1,20171214,LAL,0.5870000000000001,0.126,0.195,0.233,101.1,119.7,110.8,0.542,0.151,0.34,0.095,101.1,110.8,119.7,0.5823333333333335,0.1316666666666666,0.17866666666666667,0.17799999999999985,93.96666666666664,117.0,112.76666666666664,0.5096666666666666,0.11699999999999999,0.26933333333333337,0.13966666666666666,96.86666666666667,108.6666666666667,105.26666666666672,0.5820000000000001,0.12300000000000001,0.1662,0.17979999999999996,93.06,116.93999999999996,108.21999999999994,0.4916000000000002,0.14059999999999995,0.2808000000000001,0.171,98.46,103.93999999999996,109.40000000000003,0.5965714285714289,0.12757142857142853,0.17528571428571432,0.20642857142857154,93.47142857142858,119.35714285714286,111.31428571428569,0.5062857142857143,0.1395714285714286,0.26057142857142856,0.1774285714285714,99.62857142857142,105.78571428571426,110.8714285714286
CLE,1,30,109,100,1,20171216,UTA,0.595,0.122,0.229,0.19,87.8,124.2,113.9,0.562,0.121,0.25,0.111,87.8,113.9,124.2,0.6113333333333335,0.13899999999999993,0.17833333333333334,0.18899999999999986,96.8,120.19999999999996,111.56666666666663,0.5193333333333333,0.14500000000000005,0.19000000000000009,0.19600000000000012,98.0,104.53333333333326,107.33333333333336,0.5796000000000001,0.1336,0.1788,0.1868,95.34,115.69999999999996,110.09999999999994,0.5141999999999997,0.14320000000000008,0.17480000000000007,0.21279999999999996,97.03999999999998,103.50000000000004,108.74,0.5900000000000002,0.1208571428571428,0.1511428571428572,0.20171428571428582,94.30000000000003,118.31428571428572,110.05714285714282,0.5438571428571429,0.13485714285714281,0.20014285714285712,0.20857142857142844,95.42857142857143,109.94285714285719,105.12857142857142
CLE,0,31,106,99,1,20171217,WAS,0.552,0.08,0.095,0.115,94.2,112.6,105.1,0.495,0.093,0.255,0.099,94.2,105.1,112.6,0.6186666666666668,0.1246666666666666,0.20200000000000004,0.16799999999999982,94.63333333333333,124.46666666666664,114.89999999999998,0.4766666666666665,0.1316666666666667,0.19766666666666674,0.17166666666666672,99.53333333333336,97.5333333333333,94.16666666666669,0.5858000000000001,0.1286,0.192,0.1914,94.16,118.98,112.59999999999994,0.5154,0.1234,0.2059999999999999,0.1866,96.98000000000006,105.98,102.0,0.5845714285714287,0.12328571428571423,0.17928571428571433,0.18885714285714297,93.45714285714287,118.3714285714286,109.39999999999996,0.4891428571428572,0.11842857142857141,0.21371428571428572,0.18499999999999983,95.17142857142859,103.11428571428571,105.77142857142856
CLE,0,32,116,119,0,20171219,MIL,0.6,0.134,0.179,0.25,97.0,119.6,122.7,0.591,0.13,0.211,0.268,97.0,122.7,119.6,0.5780000000000002,0.10933333333333327,0.17300000000000004,0.17933333333333315,94.36666666666666,118.8333333333333,109.93333333333332,0.5176666666666665,0.10333333333333336,0.2363333333333333,0.2319999999999999,98.06666666666672,111.53333333333336,117.33333333333331,0.5962000000000001,0.1238,0.1718,0.17439999999999994,94.48,119.48,110.73999999999994,0.5289999999999999,0.10239999999999998,0.22459999999999986,0.267,96.45999999999997,114.95999999999997,113.36,0.5778571428571431,0.12428571428571424,0.17400000000000007,0.1770000000000001,94.10000000000001,116.4714285714286,109.9285714285714,0.5278571428571429,0.103,0.21542857142857139,0.2617142857142856,94.61428571428571,114.5285714285714,114.44285714285716
CLE,1,33,115,112,1,20171221,CHI,0.585,0.116,0.189,0.23199999999999998,94.4,121.9,118.7,0.624,0.119,0.152,0.071,94.4,118.7,121.9,0.5823333333333335,0.11199999999999992,0.1676666666666667,0.18499999999999986,93.0,118.79999999999997,113.89999999999998,0.5509999999999998,0.11400000000000007,0.21500000000000008,0.19666666666666668,100.60000000000002,114.2333333333333,105.3,0.6016000000000001,0.1176,0.17600000000000002,0.17379999999999998,95.02,121.12,114.49999999999996,0.5374,0.10059999999999994,0.208,0.19260000000000005,98.8,112.67999999999996,101.64,0.5830000000000002,0.12242857142857136,0.17628571428571435,0.18885714285714297,94.57142857142857,118.15714285714289,112.97142857142855,0.5367142857142858,0.10700000000000001,0.19542857142857137,0.1848571428571429,99.22857142857141,110.67142857142858,101.47142857142856
CLE,0,34,92,99,0,20171225,GSW,0.40299999999999997,0.124,0.339,0.239,91.3,100.8,108.5,0.524,0.14400000000000002,0.244,0.159,91.3,108.5,100.8,0.5790000000000001,0.10999999999999993,0.1543333333333334,0.19899999999999984,95.2,118.03333333333332,115.49999999999996,0.4803333333333336,0.147,0.2776666666666667,0.241,93.06666666666672,104.23333333333336,102.23333333333328,0.5838000000000001,0.1156,0.1774,0.204,94.9,119.6,114.23999999999997,0.5134000000000001,0.1422,0.2528,0.1982000000000001,94.23999999999998,107.92000000000004,103.09999999999998,0.5951428571428573,0.12414285714285708,0.17528571428571435,0.19342857142857153,94.82857142857142,119.84285714285717,113.58571428571427,0.5292857142857146,0.1404285714285715,0.22485714285714295,0.19485714285714284,94.45714285714287,109.14285714285711,104.02857142857142
CLE,0,35,95,109,0,20171227,SAC,0.514,0.115,0.175,0.257,88.3,107.6,123.4,0.595,0.112,0.189,0.19,88.3,123.4,107.6,0.5293333333333333,0.1246666666666666,0.2356666666666668,0.2403333333333332,94.23333333333332,114.09999999999998,116.63333333333328,0.5060000000000001,0.09933333333333327,0.24900000000000005,0.12366666666666665,91.3333333333333,109.20000000000003,119.90000000000002,0.547,0.1152,0.2062,0.2052,92.93999999999998,115.81999999999998,113.77999999999996,0.5087999999999999,0.11100000000000003,0.2161999999999999,0.1154,92.87999999999997,106.28000000000002,114.73999999999998,0.570857142857143,0.11828571428571422,0.20114285714285723,0.19142857142857153,94.39999999999999,118.32857142857145,114.24285714285713,0.5005714285714287,0.11014285714285718,0.23757142857142854,0.1245714285714286,92.27142857142859,106.61428571428574,115.27142857142857
CLE,0,36,101,104,0,20171230,UTA,0.494,0.14,0.191,0.259,96.3,104.9,108.0,0.524,0.108,0.119,0.22,96.3,108.0,104.9,0.5006666666666667,0.11833333333333325,0.23433333333333345,0.2426666666666665,91.33333333333331,110.09999999999998,116.86666666666662,0.4386666666666665,0.10300000000000008,0.18800000000000008,0.2300000000000001,92.3,98.83333333333326,121.43333333333337,0.5308000000000002,0.11379999999999997,0.1954,0.2186,93.03999999999998,112.49999999999996,115.67999999999998,0.4521999999999996,0.12160000000000007,0.1880000000000001,0.2467999999999999,91.59999999999997,98.80000000000004,116.20000000000002,0.5480000000000002,0.11671428571428565,0.20014285714285723,0.2165714285714287,93.44285714285714,115.20000000000003,114.72857142857141,0.4754285714285717,0.11271428571428566,0.1858571428571428,0.20314285714285701,91.11428571428573,102.21428571428577,119.37142857142858
CLE,1,37,127,110,1,20180102,POR,0.596,0.092,0.211,0.337,98.3,129.2,111.9,0.539,0.132,0.289,0.14400000000000002,98.3,111.9,129.2,0.4703333333333334,0.12633333333333327,0.2350000000000001,0.2516666666666665,91.96666666666664,104.43333333333332,113.29999999999997,0.495,0.12733333333333327,0.24566666666666656,0.2486666666666668,97.03333333333329,108.0666666666666,110.86666666666667,0.5192000000000001,0.1258,0.2146,0.2474,93.45999999999998,110.95999999999997,116.25999999999996,0.4812,0.11419999999999995,0.2279999999999999,0.18560000000000013,95.47999999999998,103.52000000000002,108.53999999999995,0.5347142857142858,0.11871428571428565,0.19957142857142868,0.2202857142857144,92.75714285714284,113.0857142857143,114.32857142857142,0.49142857142857155,0.11557142857142856,0.22914285714285715,0.15457142857142864,95.28571428571429,103.80000000000003,107.82857142857142
CLE,0,38,88,102,0,20180103,BOS,0.39299999999999996,0.126,0.173,0.20199999999999999,100.3,87.7,101.7,0.511,0.134,0.188,0.087,100.3,101.7,87.7,0.5346666666666667,0.11566666666666656,0.19233333333333336,0.2843333333333332,94.3,113.89999999999998,114.43333333333328,0.5509999999999998,0.1526666666666667,0.1870000000000002,0.19233333333333344,95.73333333333339,107.7,102.29999999999997,0.5184000000000001,0.1174,0.221,0.2648,93.71999999999998,112.87999999999997,114.09999999999997,0.5528000000000003,0.13160000000000005,0.18519999999999995,0.17960000000000012,96.14,110.09999999999998,103.38000000000002,0.5348571428571429,0.11442857142857135,0.1970000000000001,0.24128571428571438,94.25714285714284,113.80000000000003,114.04285714285713,0.5255714285714282,0.12214285714285708,0.1754285714285713,0.18014285714285716,95.01428571428573,106.82857142857141,103.57142857142856
CLE,0,39,131,127,1,20180106,ORL,0.58,0.136,0.304,0.23399999999999999,108.8,120.4,116.7,0.5710000000000001,0.15,0.311,0.153,108.8,116.7,120.4,0.4943333333333334,0.11933333333333325,0.1916666666666668,0.2659999999999999,98.3,107.26666666666664,107.19999999999992,0.4769999999999998,0.10866666666666668,0.2413333333333333,0.192,95.93333333333337,106.2,115.33333333333336,0.4800000000000001,0.1194,0.2178,0.2588,94.89999999999998,106.03999999999996,110.69999999999996,0.4774,0.13019999999999998,0.2314,0.201,95.98000000000003,103.48000000000002,110.01999999999997,0.5121428571428572,0.12099999999999993,0.20814285714285724,0.25371428571428584,95.12857142857139,110.24285714285716,113.55714285714285,0.48042857142857137,0.12699999999999997,0.20971428571428571,0.19685714285714284,96.85714285714288,102.75714285714284,113.35714285714288
CLE,0,40,99,127,0,20180108,MIN,0.518,0.125,0.163,0.14300000000000002,94.7,104.5,134.1,0.57,0.044,0.341,0.13,94.7,134.1,104.5,0.523,0.11799999999999992,0.2293333333333334,0.2576666666666665,102.46666666666664,112.43333333333332,110.09999999999992,0.4696666666666669,0.094,0.218,0.26233333333333336,91.63333333333344,107.80000000000004,104.40000000000002,0.5154000000000001,0.1218,0.2108,0.2577999999999999,98.39999999999996,109.95999999999997,112.33999999999996,0.4892000000000003,0.10040000000000003,0.2312,0.2728000000000001,93.33999999999996,110.85999999999996,101.49999999999996,0.5092857142857142,0.12128571428571422,0.22600000000000012,0.2514285714285715,96.81428571428567,110.35714285714288,112.7,0.511,0.10285714285714288,0.21228571428571427,0.26799999999999996,92.54285714285712,112.6285714285714,106.45714285714284
CLE,0,41,99,133,0,20180111,TOR,0.41600000000000004,0.081,0.16699999999999998,0.281,98.6,100.4,134.9,0.585,0.075,0.409,0.085,98.6,134.9,100.4,0.4970000000000001,0.12899999999999992,0.2133333333333334,0.19299999999999984,101.26666666666664,104.2,117.49999999999993,0.5063333333333335,0.08966666666666667,0.2113333333333332,0.1926666666666668,96.4333333333334,111.3,104.66666666666664,0.5162000000000001,0.1238,0.2084,0.235,99.67999999999996,109.33999999999996,114.47999999999998,0.5322000000000001,0.09399999999999996,0.1918,0.21639999999999987,97.94000000000004,115.21999999999998,108.76000000000003,0.4997142857142857,0.12257142857142851,0.2222857142857144,0.23871428571428582,96.85714285714282,107.8714285714286,114.89999999999999,0.5212857142857145,0.09485714285714289,0.21085714285714266,0.20299999999999999,97.72857142857141,114.34285714285713,110.3
CLE,0,42,95,97,0,20180112,IND,0.47600000000000003,0.105,0.191,0.165,95.3,99.6,101.7,0.518,0.134,0.14,0.106,95.3,101.7,99.6,0.5046666666666667,0.11399999999999992,0.21133333333333332,0.2193333333333332,100.7,108.43333333333334,128.56666666666658,0.5820000000000001,0.12999999999999992,0.2603333333333335,0.18600000000000005,96.03333333333336,118.26666666666672,102.56666666666668,0.5006,0.112,0.2036,0.2394,100.13999999999996,108.43999999999996,119.85999999999996,0.5397999999999998,0.13380000000000006,0.25959999999999994,0.1826,94.68000000000008,112.16,110.91999999999996,0.5015714285714286,0.11642857142857135,0.19771428571428581,0.24471428571428586,97.89999999999998,107.81428571428573,118.67142857142856,0.5347142857142858,0.13000000000000003,0.24742857142857133,0.16642857142857145,94.34285714285716,110.8,112.31428571428569
CLE,1,43,108,118,0,20180115,GSW,0.495,0.126,0.255,0.16,101.5,106.4,116.3,0.5529999999999999,0.14,0.295,0.282,101.5,116.3,106.4,0.47,0.1036666666666666,0.17366666666666672,0.1963333333333332,96.2,101.5,123.5666666666666,0.5856666666666669,0.10733333333333332,0.16000000000000006,0.2546666666666667,96.20000000000003,118.56666666666666,118.79999999999994,0.4766,0.1146,0.1996,0.205,99.53999999999996,102.51999999999998,117.81999999999998,0.5764,0.11879999999999998,0.2088000000000001,0.2518000000000002,99.11999999999998,118.62,113.8,0.4961428571428571,0.11499999999999992,0.20000000000000012,0.2315714285714287,98.89999999999998,106.67142857142859,115.57142857142857,0.5867142857142859,0.11842857142857159,0.1967142857142858,0.22957142857142854,100.02857142857144,119.51428571428566,114.22857142857143
CLE,1,44,104,103,1,20180118,ORL,0.506,0.171,0.298,0.212,100.1,103.9,102.9,0.494,0.126,0.22,0.182,100.1,102.9,103.9,0.4623333333333334,0.10399999999999993,0.2043333333333333,0.20199999999999987,98.46666666666664,102.13333333333333,117.63333333333323,0.5239999999999999,0.11800000000000005,0.2853333333333333,0.23033333333333336,95.40000000000002,115.26666666666664,117.70000000000003,0.4970000000000001,0.1146,0.21600000000000005,0.1966,99.77999999999996,106.25999999999996,120.73999999999997,0.5336000000000001,0.12639999999999998,0.2762,0.20940000000000006,97.10000000000004,114.38000000000008,119.89999999999992,0.49628571428571433,0.11299999999999992,0.20914285714285724,0.21742857142857153,99.64285714285712,106.88571428571431,116.75714285714285,0.49742857142857144,0.11971428571428569,0.2668571428571428,0.21242857142857138,97.62857142857142,109.58571428571429,116.48571428571428
CLE,1,45,124,148,0,20180120,OKC,0.573,0.129,0.077,0.247,109.0,113.8,135.8,0.65,0.104,0.39,0.18,109.0,135.8,113.8,0.4923333333333335,0.13399999999999992,0.248,0.17899999999999985,98.96666666666664,103.3,106.96666666666658,0.4870000000000002,0.12333333333333335,0.3836666666666668,0.14100000000000013,94.8666666666666,109.23333333333336,94.59999999999997,0.4822000000000001,0.1216,0.2148,0.1922,98.03999999999996,102.95999999999997,117.97999999999996,0.4834000000000001,0.1328,0.3244000000000001,0.1748,95.16000000000004,106.08,102.96000000000004,0.4834285714285715,0.12428571428571422,0.22157142857142867,0.19957142857142868,99.89999999999999,103.27142857142859,115.47142857142856,0.5064285714285715,0.12600000000000003,0.2992857142857142,0.15985714285714284,95.71428571428571,109.05714285714285,107.57142857142857
CLE,0,46,102,114,0,20180123,SAS,0.528,0.174,0.158,0.361,96.0,106.3,118.8,0.5429999999999999,0.08199999999999999,0.271,0.128,96.0,118.8,106.3,0.5246666666666667,0.1419999999999999,0.21,0.2063333333333332,103.53333333333332,108.03333333333336,118.33333333333326,0.4399999999999997,0.12633333333333344,0.2220000000000001,0.18033333333333326,94.36666666666667,94.9333333333334,97.13333333333328,0.4932,0.1224,0.1976,0.213,100.89999999999996,104.81999999999996,118.31999999999996,0.4798000000000003,0.12240000000000002,0.2006000000000001,0.18780000000000005,94.02000000000004,102.1,97.18000000000004,0.5091428571428572,0.12471428571428565,0.20785714285714293,0.2060000000000001,101.14285714285714,107.0,120.34285714285713,0.48714285714285693,0.12885714285714284,0.19257142857142848,0.16757142857142865,94.41428571428571,101.04285714285713,98.31428571428576
CLE,1,47,115,108,1,20180126,IND,0.64,0.18600000000000005,0.21600000000000005,0.122,100.5,114.5,107.5,0.544,0.14300000000000002,0.182,0.099,100.5,107.5,114.5,0.5356666666666667,0.1579999999999999,0.17766666666666664,0.27333333333333315,101.7,108.0,119.1666666666666,0.4916666666666666,0.09899999999999996,0.15833333333333344,0.16866666666666666,96.20000000000003,102.33333333333343,99.03333333333336,0.5156000000000001,0.141,0.1958,0.22899999999999998,100.37999999999997,105.99999999999996,115.09999999999997,0.5064,0.1032,0.17600000000000002,0.15040000000000006,94.4200000000001,104.03999999999996,101.7,0.5017142857142858,0.13014285714285706,0.18700000000000006,0.22414285714285723,99.31428571428572,104.98571428571428,120.64285714285711,0.5225714285714286,0.10142857142857141,0.17499999999999996,0.14371428571428577,94.04285714285716,107.7,102.11428571428571
CLE,1,48,121,104,1,20180128,DET,0.596,0.096,0.1,0.265,98.3,123.1,105.8,0.495,0.056,0.146,0.105,98.3,105.8,123.1,0.5803333333333335,0.1629999999999999,0.15033333333333335,0.2433333333333332,101.83333333333331,111.53333333333336,120.69999999999992,0.4786666666666668,0.11866666666666666,0.2513333333333333,0.16833333333333325,95.1,103.10000000000008,108.93333333333337,0.5484000000000001,0.15720000000000006,0.20079999999999995,0.2204,101.41999999999994,108.97999999999996,116.25999999999996,0.4951999999999998,0.1236,0.2389999999999999,0.1720000000000001,95.30000000000014,104.31999999999998,110.96,0.5191428571428572,0.1388571428571428,0.19457142857142862,0.22114285714285725,100.14285714285714,106.41428571428571,116.84285714285711,0.5090000000000001,0.1252857142857143,0.2202857142857144,0.15328571428571433,96.49999999999999,105.0,111.55714285714286
CLE,0,49,114,125,0,20180130,DET,0.53,0.133,0.152,0.298,104.8,108.8,119.3,0.575,0.087,0.19,0.19399999999999998,104.8,119.3,108.8,0.5880000000000001,0.15199999999999989,0.158,0.2493333333333332,98.26666666666668,114.63333333333334,110.69999999999992,0.4863333333333335,0.118,0.2493333333333333,0.1476666666666666,96.23333333333336,103.23333333333339,114.50000000000004,0.5686000000000001,0.15120000000000006,0.16979999999999998,0.2414,100.77999999999994,112.31999999999996,114.15999999999994,0.4987999999999999,0.109,0.22239999999999985,0.1770000000000001,95.86000000000013,106.42,115.48000000000002,0.5448571428571429,0.14099999999999996,0.18500000000000005,0.21885714285714292,100.1,109.65714285714286,112.68571428571424,0.5067142857142858,0.11771428571428574,0.20157142857142865,0.1511428571428572,96.85714285714285,104.44285714285714,113.1857142857143
CLE,1,50,91,89,1,20180131,MIA,0.38799999999999996,0.142,0.132,0.363,104.5,87.1,85.2,0.452,0.168,0.136,0.16899999999999998,104.5,85.2,87.1,0.5886666666666668,0.13833333333333322,0.156,0.2283333333333332,101.2,115.46666666666668,110.8666666666666,0.4926666666666664,0.1336666666666665,0.2313333333333334,0.16666666666666666,91.0333333333333,101.9333333333334,98.23333333333328,0.5734,0.1436,0.14059999999999995,0.25860000000000005,101.71999999999994,113.29999999999997,117.43999999999994,0.5129999999999998,0.13800000000000004,0.22219999999999995,0.12820000000000004,92.35999999999994,102.66,102.18000000000004,0.5525714285714286,0.14499999999999996,0.17942857142857147,0.23785714285714293,101.45714285714284,110.97142857142856,115.19999999999995,0.5067142857142855,0.13314285714285706,0.22928571428571431,0.157,92.41428571428573,104.31428571428572,104.17142857142859
CLE,1,51,88,120,0,20180203,HOU,0.4370000000000001,0.105,0.096,0.138,99.9,88.1,120.1,0.575,0.07400000000000001,0.125,0.14,99.9,120.1,88.1,0.5046666666666667,0.12366666666666652,0.12799999999999995,0.3086666666666665,102.53333333333336,106.33333333333331,103.43333333333328,0.5473333333333329,0.10733333333333332,0.17200000000000013,0.3319999999999999,93.76666666666661,117.10000000000002,106.8333333333333,0.5364,0.14620000000000002,0.15159999999999998,0.28180000000000005,100.81999999999994,107.95999999999997,107.31999999999994,0.5494000000000001,0.10500000000000002,0.14360000000000006,0.30039999999999994,94.84000000000007,115.26,107.99999999999996,0.5372857142857143,0.14728571428571424,0.16185714285714292,0.26685714285714296,101.88571428571427,108.21428571428571,110.75714285714282,0.548,0.11314285714285711,0.17228571428571432,0.26857142857142857,95.25714285714287,114.17142857142859,106.44285714285715
CLE,0,52,98,116,0,20180206,ORL,0.5,0.131,0.191,0.16699999999999998,96.6,101.5,120.1,0.557,0.107,0.308,0.205,96.6,120.1,101.5,0.4516666666666668,0.1266666666666665,0.12666666666666662,0.2663333333333332,103.06666666666666,94.66666666666669,108.19999999999992,0.5749999999999998,0.14100000000000004,0.17033333333333334,0.2363333333333334,97.23333333333336,114.86666666666667,113.0,0.5182,0.13240000000000002,0.13919999999999996,0.2372,101.59999999999994,104.31999999999998,107.57999999999996,0.5836000000000001,0.13179999999999994,0.2,0.21300000000000008,94.84000000000003,116.92000000000004,117.79999999999993,0.5274285714285715,0.13785714285714282,0.13300000000000006,0.2562857142857144,101.85714285714285,105.95714285714287,113.21428571428568,0.5597142857142856,0.1297142857142857,0.21899999999999994,0.19685714285714281,94.45714285714284,114.38571428571429,114.6857142857143
CLE,1,53,140,138,1,20180207,MIN,0.71,0.133,0.184,0.17,94.9,133.6,131.7,0.6829999999999999,0.101,0.105,0.11800000000000001,94.9,131.7,133.6,0.4416666666666668,0.12599999999999986,0.13966666666666666,0.22266666666666649,100.33333333333331,92.23333333333332,108.46666666666657,0.555,0.104,0.214,0.17333333333333342,94.63333333333338,116.2,107.59999999999998,0.4902,0.12140000000000002,0.13419999999999993,0.2462000000000001,100.81999999999994,101.71999999999998,110.09999999999997,0.5270000000000004,0.09620000000000004,0.2276,0.18820000000000006,94.36,114.71999999999998,107.54,0.517,0.1381428571428571,0.14928571428571438,0.24485714285714297,100.08571428571427,104.20000000000002,110.97142857142853,0.5272857142857141,0.08928571428571432,0.2202857142857144,0.18628571428571425,95.05714285714286,115.48571428571427,113.60000000000001
CLE,0,54,123,107,1,20180209,ATL,0.622,0.085,0.14300000000000002,0.18600000000000005,97.1,126.7,110.2,0.542,0.116,0.14,0.205,97.1,110.2,126.7,0.5489999999999999,0.12299999999999985,0.157,0.1583333333333332,97.13333333333333,107.7333333333333,123.96666666666657,0.5123333333333332,0.14,0.2513333333333333,0.1640000000000001,96.20000000000003,105.70000000000007,96.29999999999997,0.513,0.12880000000000005,0.15099999999999994,0.2272,100.13999999999993,103.81999999999998,115.27999999999996,0.5230000000000001,0.12519999999999998,0.195,0.22800000000000006,95.94000000000004,109.57999999999996,108.6,0.543,0.13228571428571426,0.15300000000000008,0.2175714285714287,99.92857142857142,108.10000000000002,112.81428571428569,0.5272857142857144,0.13314285714285726,0.2084285714285715,0.21414285714285722,95.65714285714289,109.7142857142857,112.08571428571429
CLE,0,55,121,99,1,20180211,BOS,0.631,0.106,0.14300000000000002,0.179,96.9,124.9,102.2,0.461,0.124,0.265,0.191,96.9,102.2,124.9,0.6106666666666667,0.1163333333333332,0.17266666666666666,0.1743333333333332,96.2,120.59999999999998,120.66666666666657,0.4656666666666667,0.1343333333333334,0.20100000000000007,0.21166666666666675,94.36666666666667,99.50000000000004,106.73333333333328,0.5314,0.1192,0.14919999999999994,0.2048,98.59999999999992,107.4,113.46,0.4928000000000004,0.12200000000000005,0.1964,0.19560000000000016,95.18000000000004,104.40000000000002,106.74,0.5404285714285716,0.1178571428571428,0.14257142857142865,0.22671428571428587,99.44285714285714,109.84285714285717,113.19999999999997,0.5111428571428568,0.11214285714285703,0.19214285714285703,0.173,94.98571428571428,106.97142857142855,104.04285714285713
CLE,0,56,120,112,1,20180213,OKC,0.602,0.067,0.233,0.159,92.2,130.1,121.4,0.506,0.08,0.3670000000000001,0.233,92.2,121.4,130.1,0.6543333333333333,0.10799999999999986,0.15666666666666668,0.17833333333333315,96.3,128.39999999999998,114.69999999999986,0.4943333333333334,0.10133333333333333,0.2453333333333335,0.2356666666666669,96.5666666666666,108.60000000000002,104.79999999999997,0.5800000000000001,0.11200000000000003,0.15139999999999995,0.168,97.07999999999993,114.96,116.86,0.4799999999999999,0.11599999999999995,0.2638000000000001,0.21460000000000007,99.10000000000002,104.81999999999996,106.04000000000003,0.5454285714285715,0.11928571428571423,0.14871428571428577,0.2144285714285716,99.24285714285713,110.10000000000002,112.68571428571428,0.48528571428571443,0.11657142857142858,0.2582857142857143,0.22057142857142858,99.84285714285713,105.74285714285712,107.88571428571429
